value,index
293,16363
294,16363
295,16364
295,16364
296,16365
296,16365
297,16366
297,16366
297,16367
297,16368
297,16368
297,16369
297,16369
297,16370
297,16370
296,16371
296,16371
296,16372
295,16372
295,16373
295,16374
294,16374
294,16375
294,16375
293,16376
293,16376
293,16377
293,16377
293,16378
293,16378
293,16379
293,16379
294,16380
294,16381
295,16381
295,16382
296,16382
296,16384
297,16384
298,16385
298,16385
299,16386
299,16386
299,16387
299,16388
300,16388
299,16389
299,16389
299,16390
299,16390
298,16391
298,16391
298,16392
297,16392
297,16393
297,16394
296,16394
296,16395
296,16395
295,16396
295,16396
295,16397
295,16397
294,16398
294,16398
295,16399
294,16399
295,16400
295,16401
296,16401
296,16402
297,16402
298,16403
298,16403
299,16404
299,16404
300,16405
300,16405
301,16406
301,16407
301,16407
301,16408
301,16408
301,16409
300,16409
300,16410
300,16410
300,16411
299,16411
299,16412
299,16413
298,16413
298,16414
298,16414
297,16415
297,16415
297,16416
296,16416
296,16417
296,16417
296,16418
296,16418
296,16419
297,16420
297,16420
297,16421
298,16421
298,16422
299,16422
300,16423
300,16423
300,16424
301,16424
302,16425
302,16427
302,16427
302,16428
302,16428
302,16429
302,16429
302,16430
302,16430
301,16431
301,16431
301,16432
300,16433
300,16433
300,16434
299,16434
299,16435
298,16435
298,16436
298,16436
298,16437
297,16437
297,16438
297,16438
297,16439
298,16440
298,16440
298,16441
299,16441
299,16442
299,16442
300,16443
300,16443
301,16444
302,16444
302,16445
303,16446
303,16446
303,16447
303,16447
303,16448
303,16448
303,16449
303,16449
302,16450
302,16450
302,16451
301,16452
301,16452
301,16453
300,16453
300,16454
299,16454
299,16455
298,16455
298,16456
298,16456
298,16457
298,16457
298,16458
298,16459
298,16459
298,16460
298,16460
299,16461
299,16461
300,16462
300,16462
300,16463
301,16463
302,16464
302,16465
302,16465
303,16466
303,16466
303,16467
303,16467
303,16468
303,16468
302,16470
302,16470
301,16471
301,16472
301,16472
300,16473
300,16473
299,16474
299,16474
299,16475
298,16475
298,16476
297,16476
297,16477
297,16477
296,16478
297,16479
297,16479
297,16480
297,16480
297,16481
297,16481
298,16482
298,16482
299,16483
299,16483
300,16484
300,16485
301,16485
301,16486
301,16486
301,16487
301,16487
301,16488
302,16488
302,16489
301,16489
300,16490
300,16491
300,16491
300,16492
299,16492
299,16493
298,16493
298,16494
298,16494
297,16495
297,16495
296,16496
296,16496
296,16497
296,16498
296,16498
296,16499
296,16499
296,16500
296,16500
296,16501
297,16501
297,16502
298,16502
298,16503
299,16504
299,16504
300,16505
300,16505
301,16506
301,16506
301,16507
301,16507
301,16508
301,16508
301,16509
300,16510
300,16510
300,16512
299,16512
299,16513
299,16513
298,16514
298,16514
298,16515
297,16515
297,16516
297,16516
297,16517
296,16518
296,16518
296,16519
296,16519
297,16520
297,16520
297,16521
297,16521
298,16522
299,16522
299,16523
300,16524
300,16524
301,16525
301,16525
302,16526
302,16526
303,16527
303,16527
303,16528
303,16528
303,16529
302,16530
303,16530
302,16531
302,16531
302,16532
301,16532
301,16533
301,16533
301,16534
300,16534
300,16535
300,16535
300,16536
300,16537
299,16537
300,16538
299,16538
300,16539
300,16539
300,16540
301,16540
301,16541
302,16541
303,16542
303,16543
304,16543
304,16544
305,16544
306,16545
306,16545
307,16546
307,16546
307,16547
308,16547
307,16548
307,16549
307,16549
307,16550
306,16550
306,16551
306,16551
305,16552
305,16552
304,16553
304,16553
304,16555
304,16555
303,16556
303,16557
302,16557
302,16558
302,16558
302,16559
302,16559
302,16560
303,16560
303,16561
303,16561
304,16562
304,16563
305,16563
305,16564
306,16564
306,16565
307,16565
307,16566
308,16566
308,16567
308,16567
308,16568
307,16569
307,16569
307,16570
307,16570
306,16571
306,16571
305,16572
305,16572
304,16573
304,16573
303,16574
303,16574
303,16575
302,16576
302,16576
302,16577
301,16577
301,16578
301,16578
301,16579
301,16579
301,16580
301,16580
301,16581
302,16582
303,16582
303,16583
304,16583
304,16584
304,16584
304,16585
305,16585
305,16586
305,16586
305,16587
305,16588
305,16588
304,16589
304,16589
304,16590
304,16590
303,16591
302,16591
302,16592
302,16592
301,16593
300,16593
300,16594
300,16595
299,16595
299,16596
298,16596
298,16598
298,16598
298,16599
298,16599
298,16600
298,16600
298,16601
299,16602
299,16602
299,16603
300,16603
300,16604
300,16604
301,16605
302,16605
302,16606
302,16606
302,16607
302,16608
302,16608
302,16609
302,16609
301,16610
301,16610
301,16611
300,16611
300,16612
299,16612
299,16613
298,16613
298,16614
297,16615
297,16615
296,16616
296,16616
296,16617
296,16617
295,16618
295,16618
296,16619
295,16619
295,16620
296,16621
296,16621
296,16622
297,16622
298,16623
298,16623
298,16624
299,16624
299,16625
300,16625
300,16626
300,16627
300,16627
300,16628
300,16628
300,16629
299,16629
299,16630
299,16630
298,16631
298,16631
297,16632
297,16632
297,16633
296,16634
296,16634
295,16635
295,16635
295,16636
295,16636
294,16637
294,16637
294,16638
294,16638
294,16640
294,16641
294,16641
295,16642
295,16642
295,16643
296,16643
296,16644
296,16644
297,16645
297,16645
297,16646
298,16647
297,16647
297,16648
297,16648
297,16649
296,16649
296,16650
295,16650
295,16651
294,16651
293,16652
293,16652
292,16653
291,16654
291,16654
291,16655
290,16655
289,16656
289,16656
289,16657
289,16657
288,16658
289,16658
288,16659
289,16660
289,16660
290,16661
291,16661
291,16662
292,16662
293,16663
295,16663
296,16664
297,16664
299,16665
300,16666
302,16666
303,16667
304,16667
305,16668
306,16668
307,16669
308,16669
310,16670
310,16670
312,16671
312,16671
314,16672
314,16673
315,16673
317,16674
317,16674
319,16675
320,16675
321,16676
323,16676
324,16677
326,16677
327,16678
329,16679
331,16679
332,16680
334,16680
336,16681
338,16681
340,16683
342,16683
344,16684
345,16684
347,16685
348,16686
349,16686
350,16687
351,16687
352,16688
352,16688
353,16689
352,16689
352,16690
352,16690
351,16691
351,16691
350,16692
349,16693
349,16693
348,16694
347,16694
346,16695
345,16695
345,16696
344,16696
343,16697
343,16697
343,16698
342,16699
342,16699
341,16700
341,16700
341,16701
341,16701
341,16702
342,16702
341,16703
342,16703
342,16704
342,16705
342,16705
342,16706
342,16706
342,16707
341,16707
341,16708
340,16708
340,16709
340,16709
338,16710
338,16710
337,16711
336,16712
335,16712
334,16713
334,16713
333,16714
332,16714
331,16715
330,16715
329,16716
329,16716
328,16717
327,16718
327,16718
326,16719
326,16719
326,16720
325,16720
325,16721
325,16721
325,16722
326,16722
325,16723
325,16724
325,16724
325,16726
325,16726
325,16727
325,16727
324,16728
324,16728
323,16729
322,16729
322,16730
321,16730
320,16731
319,16732
318,16732
318,16733
317,16733
316,16734
315,16734
314,16735
313,16735
313,16736
312,16736
311,16737
311,16738
310,16738
310,16739
309,16739
309,16740
309,16740
309,16741
309,16741
309,16742
309,16742
309,16743
310,16744
310,16744
310,16745
310,16745
310,16746
310,16746
310,16747
310,16747
309,16748
309,16748
308,16749
307,16749
307,16750
306,16751
305,16751
305,16752
304,16752
303,16753
303,16753
302,16754
302,16754
301,16755
300,16755
299,16756
299,16757
299,16757
299,16758
298,16758
298,16759
298,16759
298,16760
298,16760
299,16761
299,16761
299,16762
300,16763
300,16763
300,16764
301,16764
301,16765
301,16765
301,16766
302,16766
301,16768
301,16768
301,16769
301,16769
300,16770
300,16771
300,16771
299,16772
299,16772
298,16773
298,16773
297,16774
297,16774
296,16775
296,16775
295,16776
295,16777
295,16777
294,16778
294,16778
294,16779
294,16779
294,16780
294,16780
295,16781
295,16781
295,16782
296,16783
296,16783
297,16784
297,16784
297,16785
298,16785
298,16786
299,16786
299,16787
298,16787
298,16788
298,16788
298,16789
298,16790
297,16790
297,16791
296,16791
296,16792
295,16792
295,16793
295,16793
294,16794
294,16794
293,16795
293,16796
293,16796
293,16797
292,16797
292,16798
292,16798
292,16799
292,16799
292,16800
292,16800
293,16801
293,16802
294,16802
295,16803
295,16803
295,16804
296,16804
296,16805
296,16805
297,16806
296,16806
297,16807
296,16807
296,16808
296,16809
295,16809
295,16811
295,16811
294,16812
294,16812
293,16813
293,16813
292,16814
292,16814
291,16815
291,16816
290,16816
290,16817
289,16817
289,16818
289,16818
288,16819
289,16819
288,16820
289,16820
289,16821
289,16822
289,16822
290,16823
290,16823
291,16824
291,16824
291,16825
292,16825
292,16826
292,16826
292,16827
292,16827
292,16828
292,16829
291,16829
291,16830
291,16830
290,16831
290,16831
289,16832
289,16832
288,16833
288,16833
288,16834
287,16835
286,16835
286,16836
286,16836
285,16837
285,16837
284,16838
284,16838
284,16839
284,16839
285,16840
285,16841
285,16841
285,16842
286,16842
286,16843
287,16843
287,16844
288,16844
288,16845
288,16845
289,16846
288,16846
289,16847
288,16848
288,16848
288,16849
288,16849
288,16850
287,16850
287,16851
287,16851
286,16852
285,16852
285,16854
284,16855
284,16855
284,16856
283,16856
283,16857
283,16857
282,16858
282,16858
282,16859
282,16859
282,16860
282,16861
283,16861
283,16862
284,16862
284,16863
285,16863
285,16864
286,16864
286,16865
287,16865
287,16866
287,16866
287,16867
287,16868
288,16868
287,16869
287,16869
287,16870
286,16870
286,16871
286,16871
285,16872
285,16872
284,16873
284,16874
284,16874
283,16875
283,16875
283,16876
282,16876
282,16877
282,16877
282,16878
282,16878
282,16879
282,16880
282,16880
282,16881
283,16881
284,16882
284,16882
284,16883
285,16883
285,16884
286,16884
287,16885
287,16885
287,16886
287,16887
287,16887
287,16888
287,16888
287,16889
286,16889
286,16890
286,16890
286,16891
285,16891
285,16892
284,16893
284,16893
284,16894
283,16894
283,16896
283,16896
282,16897
282,16897
282,16898
282,16898
282,16899
282,16900
282,16900
282,16901
283,16901
283,16902
284,16902
284,16903
285,16903
286,16904
286,16904
286,16905
287,16905
288,16906
288,16907
288,16907
288,16908
289,16908
288,16909
288,16909
288,16910
288,16910
288,16911
287,16911
287,16912
287,16913
287,16913
286,16914
286,16914
286,16915
286,16915
285,16916
285,16916
285,16917
286,16917
285,16918
285,16919
286,16919
286,16920
286,16920
287,16921
288,16921
288,16922
289,16922
290,16923
290,16923
291,16924
291,16924
292,16925
293,16926
293,16926
293,16927
294,16927
294,16928
294,16928
294,16929
294,16929
293,16930
293,16930
293,16931
293,16932
293,16932
292,16933
292,16933
292,16934
291,16934
291,16935
291,16935
291,16936
291,16936
291,16937
291,16939
291,16939
291,16940
291,16940
291,16941
292,16941
292,16942
293,16942
294,16943
294,16943
295,16944
295,16944
296,16945
296,16946
297,16946
297,16947
297,16947
297,16948
298,16948
297,16949
297,16949
297,16950
296,16950
296,16951
296,16952
295,16952
295,16953
294,16953
294,16954
294,16954
293,16955
293,16955
292,16956
292,16956
292,16957
291,16958
291,16958
291,16959
291,16959
291,16960
291,16960
291,16961
292,16961
292,16962
292,16962
293,16963
294,16963
294,16964
294,16965
295,16965
295,16966
295,16966
295,16967
295,16967
295,16968
295,16968
295,16969
294,16969
294,16970
293,16971
293,16971
292,16972
292,16972
291,16973
291,16973
290,16974
290,16974
289,16975
289,16975
288,16976
288,16977
288,16977
288,16978
287,16978
287,16979
287,16979
288,16980
288,16980
288,16982
288,16982
289,16983
289,16983
290,16984
290,16985
290,16985
291,16986
291,16986
291,16987
291,16987
291,16988
291,16988
291,16989
290,16989
290,16990
290,16991
289,16991
289,16992
288,16992
288,16993
287,16993
287,16994
286,16994
286,16995
286,16995
285,16996
284,16997
284,16997
284,16998
284,16998
284,16999
284,16999
284,17000
284,17000
284,17001
285,17001
285,17002
286,17002
286,17003
286,17004
287,17004
288,17005
288,17005
289,17006
289,17006
289,17007
289,17007
289,17008
289,17008
288,17009
288,17010
288,17010
287,17011
287,17011
287,17012
286,17012
286,17013
286,17013
285,17014
285,17014
284,17015
284,17016
284,17016
283,17017
284,17017
283,17018
283,17018
283,17019
283,17019
284,17020
284,17020
284,17021
285,17021
285,17022
286,17024
286,17024
287,17025
287,17025
288,17026
288,17026
289,17027
289,17027
288,17028
289,17028
288,17029
288,17030
288,17030
287,17031
287,17031
287,17032
287,17032
286,17033
286,17033
285,17034
285,17034
284,17035
284,17036
284,17036
284,17037
283,17037
283,17038
283,17038
283,17039
283,17039
283,17040
283,17040
284,17041
284,17041
285,17042
285,17043
286,17043
287,17044
287,17044
288,17045
288,17045
288,17046
289,17046
289,17047
289,17047
289,17048
289,17049
289,17049
288,17050
288,17050
288,17051
287,17051
287,17052
287,17052
286,17053
286,17053
286,17054
285,17055
285,17055
284,17056
284,17056
284,17057
284,17057
284,17058
283,17058
284,17059
284,17059
284,17060
285,17060
285,17061
286,17062
286,17062
286,17063
288,17063
288,17064
288,17064
289,17065
289,17065
290,17067
290,17067
290,17068
290,17069
290,17069
289,17070
289,17070
289,17071
288,17071
288,17072
288,17072
287,17073
287,17073
287,17074
286,17075
286,17075
286,17076
285,17076
285,17077
284,17077
284,17078
284,17078
284,17079
284,17079
284,17080
284,17080
285,17081
285,17082
286,17082
286,17083
287,17083
287,17084
287,17084
288,17085
288,17085
288,17086
289,17086
289,17087
289,17088
289,17088
289,17089
288,17089
288,17090
288,17090
288,17091
287,17091
287,17092
286,17092
286,17093
286,17094
285,17094
285,17095
285,17095
284,17096
284,17096
284,17097
284,17097
283,17098
283,17098
284,17099
283,17099
284,17100
284,17101
285,17101
285,17102
286,17102
286,17103
287,17103
287,17104
288,17104
288,17105
289,17105
289,17106
289,17107
289,17107
289,17108
289,17108
289,17110
288,17110
288,17111
288,17111
287,17112
287,17112
287,17113
286,17114
286,17114
286,17115
286,17115
285,17116
285,17116
285,17117
285,17117
284,17118
284,17118
284,17119
284,17119
285,17120
285,17121
285,17121
286,17122
286,17122
287,17123
287,17123
288,17124
288,17124
289,17125
290,17125
290,17126
290,17127
291,17127
291,17128
291,17128
291,17129
291,17129
290,17130
290,17130
290,17131
290,17131
290,17132
289,17133
289,17133
289,17134
288,17134
288,17135
288,17135
287,17136
287,17136
287,17137
287,17137
287,17138
287,17138
287,17139
287,17140
288,17140
288,17141
289,17141
289,17142
290,17142
290,17143
291,17143
292,17144
292,17144
293,17145
293,17146
294,17146
294,17147
294,17147
294,17148
294,17148
294,17149
294,17149
293,17150
293,17150
293,17152
293,17153
293,17153
292,17154
292,17154
292,17155
291,17155
291,17156
291,17156
290,17157
290,17157
290,17158
290,17158
290,17159
291,17160
291,17160
291,17161
292,17161
292,17162
293,17162
294,17163
294,17163
294,17164
295,17164
296,17165
296,17166
297,17166
297,17167
297,17167
298,17168
298,17168
298,17169
298,17169
297,17170
297,17170
297,17171
297,17172
297,17172
296,17173
296,17173
295,17174
295,17174
295,17175
295,17175
295,17176
294,17176
294,17177
294,17177
294,17178
294,17179
294,17179
295,17180
295,17180
295,17181
296,17181
296,17182
297,17182
298,17183
298,17183
299,17184
300,17185
300,17185
301,17186
301,17186
301,17187
301,17187
302,17188
301,17188
301,17189
301,17189
301,17190
301,17191
300,17191
300,17192
300,17192
299,17193
299,17193
299,17195
298,17195
298,17196
298,17196
297,17197
297,17197
297,17198
297,17199
297,17199
297,17200
298,17200
298,17201
298,17201
299,17202
299,17202
300,17203
301,17203
301,17204
301,17205
302,17205
303,17206
304,17206
304,17207
304,17207
304,17208
304,17208
304,17209
303,17209
303,17210
303,17211
303,17211
303,17212
302,17212
301,17213
301,17213
301,17214
301,17214
300,17215
300,17215
299,17216
299,17216
299,17217
299,17218
299,17218
299,17219
299,17219
299,17220
299,17220
300,17221
300,17221
301,17222
301,17222
302,17223
303,17224
303,17224
303,17225
304,17225
304,17226
305,17226
305,17227
305,17227
305,17228
305,17228
304,17229
304,17230
304,17230
303,17231
303,17231
303,17232
302,17232
302,17233
301,17233
301,17234
301,17234
300,17235
300,17235
300,17236
300,17238
299,17238
299,17239
299,17239
299,17240
299,17240
300,17241
300,17241
301,17242
301,17242
302,17243
302,17244
302,17244
303,17245
304,17245
304,17246
304,17246
305,17247
305,17247
305,17248
305,17248
304,17249
304,17250
304,17250
304,17251
303,17251
303,17252
303,17252
302,17253
302,17253
301,17254
301,17254
301,17255
300,17255
300,17256
300,17257
299,17257
299,17258
299,17258
300,17259
299,17259
299,17260
300,17260
300,17261
301,17261
301,17262
302,17263
302,17263
303,17264
303,17264
304,17265
304,17265
305,17266
305,17266
305,17267
305,17267
305,17268
305,17269
304,17269
304,17270
304,17270
303,17271
303,17271
303,17272
302,17272
302,17273
301,17273
301,17274
301,17274
300,17275
300,17276
299,17276
300,17277
299,17277
299,17278
299,17278
299,17280
299,17280
299,17281
300,17281
300,17282
301,17283
301,17283
302,17284
303,17284
303,17285
303,17285
304,17286
304,17286
304,17287
305,17287
305,17288
305,17289
304,17289
304,17290
304,17290
304,17291
304,17291
303,17292
303,17292
302,17293
302,17293
301,17294
301,17294
301,17295
300,17296
300,17296
300,17297
300,17297
300,17298
299,17298
300,17299
299,17299
300,17300
300,17300
301,17301
301,17302
301,17302
302,17303
303,17303
303,17304
304,17304
304,17305
304,17305
305,17306
305,17306
305,17307
305,17308
