t;emg
25372;726
25373;726
25374;726
25375;726
25376;727
25377;727
25378;727
25379;728
25380;728
25381;729
25382;729
25383;729
25384;730
25385;730
25386;730
25387;731
25388;731
25389;731
25390;731
25391;731
25392;732
25393;732
25394;732
25395;733
25396;733
25397;733
25398;733
25399;734
25400;734
25401;734
25402;734
25403;734
25404;733
25405;733
25406;733
25407;733
25408;733
25409;732
25410;732
25411;732
25412;732
25413;732
25414;732
25415;732
25416;732
25417;732
25418;732
25419;732
25420;733
25421;734
25422;734
25423;735
25424;735
25425;735
25426;735
25427;736
25428;736
25429;736
25430;737
25431;737
25432;737
25433;738
25434;738
25435;738
25436;738
25437;738
25438;738
25439;737
25440;735
25441;735
25442;734
25443;732
25444;732
25445;731
25446;730
25447;731
25448;731
25449;731
25450;732
25451;732
25452;735
25453;736
25454;737
25455;738
25456;739
25457;740
25458;743
25459;744
25460;744
25461;746
25462;746
25463;747
25464;749
25465;750
25466;751
25467;751
25468;752
25469;752
25470;753
25471;754
25472;755
25473;756
25474;756
25475;757
25476;757
25477;758
25478;758
25479;758
25480;758
25481;758
25482;759
25483;759
25484;759
25485;759
25486;759
25487;759
25488;759
25489;758
25490;758
25491;758
25492;758
25493;758
25494;758
25495;757
25496;757
25497;756
25498;755
25499;754
25500;753
25501;752
25502;750
25503;748
25504;748
25505;747
25506;747
25507;746
25508;746
25509;747
25510;747
25511;748
25512;748
25513;749
25514;752
25515;752
25516;754
25517;755
25518;756
25519;758
25520;761
25521;762
25522;763
25523;764
25524;765
25525;767
25526;768
25527;770
25528;772
25529;773
25530;775
25531;776
25532;777
25533;780
25534;781
25535;782
25536;783
25537;785
25538;786
25539;789
25540;790
25541;792
25542;793
25543;794
25544;795
25545;798
25546;799
25547;800
25548;801
25549;802
25550;803
25551;806
25552;807
25553;808
25554;809
25555;810
25556;811
25557;813
25558;814
25559;816
25560;816
25561;818
25562;819
25563;820
25564;822
25565;823
25566;824
25567;825
25568;826
25569;827
25570;829
25571;830
25572;831
25573;832
25574;833
25575;834
25576;836
25577;837
25578;837
25579;838
25580;839
25581;840
25582;841
25583;842
25584;843
25585;844
25586;845
25587;845
25588;846
25589;847
25590;848
25591;849
25592;849
25593;850
25594;851
25595;853
25596;853
25597;854
25598;854
25599;855
25600;856
25601;857
25602;858
25603;859
25604;859
25605;860
25606;861
25607;861
25608;862
25609;862
25610;863
25611;863
25612;864
25613;864
25614;864
25615;864
25616;864
25617;864
25618;864
25619;863
25620;862
25621;861
25622;860
25623;860
25624;860
25625;859
25626;859
25627;858
25628;859
25629;859
25630;859
25631;859
25632;859
25633;860
25634;861
25635;861
25636;861
25637;862
25638;862
25639;863
25640;863
25641;863
25642;864
25643;864
25644;864
25645;863
25646;862
25647;862
25648;861
25649;861
25650;861
25651;860
25652;860
25653;860
25654;859
25655;859
25656;859
25657;859
25658;858
25659;858
25660;858
25661;858
25662;858
25663;858
25664;858
25665;858
25666;858
25667;858
25668;858
25669;858
25670;858
25671;858
25672;858
25673;858
25674;857
25675;858
25676;858
25677;857
25678;857
25679;857
25680;857
25681;857
25682;857
25683;856
25684;855
25685;855
25686;855
25687;854
25688;854
25689;853
25690;853
25691;852
25692;851
25693;850
25694;849
25695;848
25696;847
25697;846
25698;845
25699;845
25700;844
25701;844
25702;843
25703;843
25704;843
25705;843
25706;843
25707;843
25708;844
25709;844
25710;845
25711;845
25712;845
25713;846
25714;847
25715;848
25716;848
25717;848
25718;849
25719;850
25720;850
25721;851
25722;852
25723;852
25724;853
25725;854
25726;854
25727;855
25728;856
25729;856
25730;857
25731;857
25732;857
25733;858
25734;858
25735;858
25736;858
25737;858
25738;858
25739;859
25740;860
25741;860
25742;861
25743;861
25744;862
25745;863
25746;864
25747;865
25748;866
25749;866
25750;867
25751;868
25752;869
25753;870
25754;871
25755;872
25756;872
25757;873
25758;874
25759;875
25760;876
25761;876
25762;877
25763;877
25764;878
25765;880
25766;880
25767;881
25768;882
25769;882
25770;883
25771;884
25772;884
25773;884
25774;883
25775;883
25776;883
25777;884
25778;884
25779;884
25780;884
25781;884
25782;885
25783;886
25784;886
25785;887
25786;887
25787;888
25788;888
25789;889
25790;890
25791;891
25792;892
25793;892
25794;893
25795;894
25796;895
25797;896
25798;896
25799;897
25800;897
25801;898
25802;899
25803;899
25804;899
25805;900
25806;900
25807;901
25808;902
25809;903
25810;904
25811;905
25812;906
25813;906
25814;907
25815;908
25816;908
25817;909
25818;910
25819;910
25820;910
25821;911
25822;911
25823;911
25824;911
25825;911
25826;911
25827;911
25828;912
25829;912
25830;911
25831;912
25832;912
25833;912
25834;912
25835;912
25836;912
25837;912
25838;912
25839;912
25840;913
25841;913
25842;913
25843;914
25844;914
25845;914
25846;915
25847;916
25848;917
25849;917
25850;918
25851;918
25852;920
25853;920
25854;921
25855;921
25856;922
25857;923
25858;924
25859;924
25860;925
25861;925
25862;926
25863;927
25864;928
25865;929
25866;930
25867;930
25868;931
25869;931
25870;931
25871;932
25872;932
25873;932
25874;933
25875;934
25876;934
25877;936
25878;936
25879;937
25880;938
25881;939
25882;940
25883;942
25884;943
25885;944
25886;945
25887;946
25888;947
25889;949
25890;950
25891;951
25892;953
25893;954
25894;954
25895;956
25896;958
25897;959
25898;960
25899;961
25900;962
25901;963
25902;964
25903;965
25904;965
25905;966
25906;965
25907;965
25908;965
25909;964
25910;964
25911;965
25912;965
25913;965
25914;966
25915;966
25916;966
25917;967
25918;967
25919;968
25920;968
25921;969
25922;970
25923;970
25924;971
25925;971
25926;972
25927;971
25928;971
25929;970
25930;970
25931;969
25932;969
25933;968
25934;968
25935;968
25936;968
25937;968
25938;968
25939;969
25940;970
25941;971
25942;971
25943;972
25944;972
25945;973
25946;975
25947;975
25948;976
25949;976
25950;977
25951;977
25952;979
25953;979
25954;979
25955;980
25956;980
25957;980
25958;981
25959;981
25960;982
25961;983
25962;983
25963;984
25964;985
25965;986
25966;986
25967;987
25968;987
25969;987
25970;988
25971;988
25972;988
25973;988
25974;989
25975;988
25976;988
25977;988
25978;987
25979;987
25980;986
25981;986
25982;985
25983;984
25984;984
25985;983
25986;983
25987;982
25988;982
25989;982
25990;982
25991;982
25992;982
25993;981
25994;982
25995;982
25996;982
25997;982
25998;982
25999;982
26000;981
26001;981
26002;981
26003;981
26004;981
26005;981
26006;981
26007;981
26008;980
26009;980
26010;979
26011;979
26012;978
26013;978
26014;978
26015;978
26016;978
26017;977
26018;977
26019;977
26020;977
26021;977
26022;977
26023;977
26024;977
26025;977
26026;977
26027;977
26028;977
26029;977
26030;977
26031;978
26032;978
26033;979
26034;979
26035;979
26036;980
26037;979
26038;980
26039;980
26040;980
26041;980
26042;981
26043;981
26044;981
26045;981
26046;981
26047;982
26048;981
26049;981
26050;982
26051;981
26052;982
26053;982
26054;981
26055;981
26056;981
26057;981
26058;981
26059;981
26060;981
26061;981
26062;981
26063;981
26064;981
26065;981
26066;981
26067;982
26068;982
26069;982
26070;982
26071;983
26072;984
26073;984
26074;985
26075;985
26076;985
26077;985
26078;984
26079;983
26080;983
26081;982
26082;982
26083;981
26084;980
26085;979
26086;979
26087;978
26088;978
26089;978
26090;978
26091;978
26092;978
26093;979
26094;979
26095;979
26096;979
26097;979
26098;979
26099;980
26100;980
26101;980
26102;981
26103;981
26104;981
26105;982
26106;983
26107;983
26108;983
26109;984
26110;985
26111;985
26112;986
26113;987
26114;988
26115;990
26116;991
26117;992
26118;993
26119;994
26120;994
26121;995
26122;996
26123;996
26124;996
26125;996
26126;996
26127;997
26128;997
26129;998
26130;998
26131;998
26132;999
26133;1000
26134;1001
26135;1002
26136;1003
26137;1002
26138;1001
26139;1001
26140;1000
26141;999
26142;999
26143;998
26144;998
26145;998
26146;997
26147;997
26148;997
26149;997
26150;998
26151;998
26152;999
26153;999
26154;999
26155;1000
26156;1000
26157;1000
26158;1000
26159;1000
26160;1000
26161;1000
26162;1000
26163;999
26164;998
26165;998
26166;997
26167;997
26168;996
26169;995
26170;994
26171;994
26172;993
26173;992
26174;991
26175;990
26176;988
26177;988
26178;987
26179;986
26180;985
26181;985
26182;983
26183;982
26184;981
26185;980
26186;979
26187;977
26188;974
26189;973
26190;971
26191;970
26192;969
26193;968
26194;965
26195;964
26196;963
26197;962
26198;961
26199;960
26200;958
26201;957
26202;956
26203;955
26204;953
26205;952
26206;950
26207;949
26208;948
26209;947
26210;946
26211;945
26212;944
26213;941
26214;940
26215;938
26216;935
26217;933
26218;931
26219;927
26220;925
26221;923
26222;922
26223;921
26224;920
26225;918
26226;917
26227;917
26228;916
26229;915
26230;915
26231;914
26232;914
26233;913
26234;913
26235;912
26236;912
26237;912
26238;912
26239;912
26240;912
26241;912
26242;913
26243;913
26244;912
26245;912
26246;912
26247;912
26248;912
26249;912
26250;912
26251;912
26252;912
26253;912
26254;912
26255;912
26256;912
26257;912
26258;912
26259;912
26260;912
26261;913
26262;913
26263;913
26264;913
26265;913
26266;913
26267;913
26268;913
26269;913
26270;913
26271;912
26272;912
26273;912
26274;911
26275;910
26276;910
26277;909
26278;908
26279;907
26280;907
26281;906
26282;906
26283;905
26284;905
26285;905
26286;904
26287;903
26288;903
26289;902
26290;902
26291;901
26292;901
26293;900
26294;900
26295;899
26296;898
26297;897
26298;896
26299;895
26300;894
26301;893
26302;893
26303;892
26304;892
26305;892
26306;891
26307;891
26308;891
26309;890
26310;890
26311;890
26312;889
26313;889
26314;888
26315;888
26316;888
26317;887
26318;886
26319;885
26320;884
26321;883
26322;882
26323;881
26324;880
26325;877
26326;876
26327;874
26328;872
26329;871
26330;869
26331;866
26332;863
26333;861
26334;859
26335;857
26336;855
26337;851
26338;849
26339;847
26340;846
26341;844
26342;842
26343;839
26344;837
26345;836
26346;834
26347;832
26348;830
26349;828
26350;824
26351;822
26352;820
26353;817
26354;814
26355;811
26356;804
26357;800
26358;796
26359;791
26360;785
26361;780
26362;769
26363;764
26364;758
26365;753
26366;749
26367;745
26368;739
26369;736
26370;733
26371;730
26372;728
26373;725
26374;721
26375;718
26376;716
26377;715
26378;713
26379;711
26380;710
26381;709
26382;709
26383;708
26384;709
26385;709
26386;709
26387;710
26388;711
26389;711
26390;711
26391;711
26392;712
26393;713
26394;713
26395;714
26396;715
26397;716
26398;717
26399;719
26400;720
26401;721
26402;723
26403;724
26404;725
26405;728
26406;729
26407;730
26408;732
26409;733
26410;734
26411;736
26412;738
26413;739
26414;741
26415;742
26416;744
26417;745
26418;747
26419;748
26420;749
26421;750
26422;751
26423;752
26424;753
26425;754
26426;755
26427;755
26428;756
26429;756
26430;757
26431;758
26432;758
26433;759
26434;760
26435;760
26436;761
26437;761
26438;761
26439;761
26440;762
26441;762
26442;762
26443;762
26444;762
26445;762
26446;762
26447;761
26448;761
26449;760
26450;760
26451;759
26452;759
26453;758
26454;758
26455;757
26456;757
26457;756
26458;756
26459;755
26460;754
26461;753
26462;752
26463;752
26464;751
26465;749
26466;749
26467;747
26468;746
26469;745
26470;744
26471;743
26472;742
26473;739
26474;738
26475;737
26476;736
26477;734
26478;732
26479;729
26480;724
26481;721
26482;718
26483;715
26484;713
26485;711
26486;707
26487;706
26488;704
26489;703
26490;701
26491;700
26492;697
26493;696
26494;694
26495;692
26496;690
26497;688
26498;683
26499;681
26500;678
26501;676
26502;673
26503;670
26504;667
26505;661
26506;657
26507;654
26508;650
26509;646
26510;642
26511;633
26512;628
26513;623
26514;617
26515;611
26516;604
26517;591
26518;585
26519;579
26520;573
26521;567
26522;561
26523;550
26524;545
26525;540
26526;536
26527;532
26528;527
26529;523
26530;517
26531;514
26532;511
26533;509
26534;507
26535;505
26536;502
26537;501
26538;501
26539;500
26540;499
26541;499
26542;499
26543;499
26544;499
26545;499
26546;500
26547;500
26548;502
26549;503
26550;504
26551;505
26552;506
26553;507
26554;508
26555;510
26556;511
26557;512
26558;513
26559;515
26560;516
26561;518
26562;519
26563;521
26564;522
26565;523
26566;525
26567;527
26568;529
26569;530
26570;532
26571;533
26572;535
26573;536
26574;539
26575;540
26576;542
26577;543
26578;544
26579;546
26580;548
26581;549
26582;551
26583;552
26584;553
26585;555
26586;557
26587;559
26588;561
26589;562
26590;564
26591;566
26592;569
26593;571
26594;572
26595;574
26596;576
26597;577
26598;581
26599;582
26600;584
26601;586
26602;587
26603;589
26604;590
26605;594
26606;595
26607;597
26608;599
26609;600
26610;602
26611;605
26612;607
26613;609
26614;610
26615;612
26616;613
26617;616
26618;618
26619;619
26620;621
26621;623
26622;624
26623;627
26624;629
26625;630
26626;632
26627;633
26628;635
26629;638
26630;640
26631;641
26632;643
26633;644
26634;646
26635;649
26636;651
26637;652
26638;654
26639;656
26640;657
26641;659
26642;662
26643;664
26644;665
26645;667
26646;669
26647;670
26648;673
26649;675
26650;677
26651;678
26652;680
26653;681
26654;683
26655;684
26656;686
26657;687
26658;688
26659;689
26660;691
26661;694
26662;695
26663;696
26664;698
26665;699
26666;700
26667;703
26668;704
26669;705
26670;706
26671;707
26672;708
26673;710
26674;711
26675;712
26676;713
26677;714
26678;715
26679;717
26680;718
26681;718
26682;719
26683;719
26684;720
26685;722
26686;722
26687;724
26688;724
26689;725
26690;727
26691;728
26692;730
26693;731
26694;733
26695;734
26696;735
26697;736
26698;738
26699;739
26700;740
26701;741
26702;742
26703;742
26704;744
26705;745
26706;746
26707;747
26708;747
26709;748
26710;749
26711;750
26712;750
26713;751
26714;752
26715;752
26716;753
26717;754
26718;755
26719;755
26720;756
26721;756
26722;757
26723;758
26724;758
26725;759
26726;759
26727;760
26728;760
26729;761
26730;761
26731;762
26732;762
26733;762
26734;763
26735;764
26736;764
26737;764
26738;764
26739;764
26740;764
26741;765
26742;765
26743;766
26744;766
26745;766
26746;767
26747;767
26748;767
26749;768
26750;768
26751;768
26752;769
26753;769
26754;769
26755;770
26756;771
26757;771
26758;771
26759;772
26760;773
26761;773
26762;774
26763;774
26764;774
26765;775
26766;775
26767;775
26768;775
26769;776
26770;775
26771;776
26772;776
26773;776
26774;776
26775;776
26776;777
26777;777
26778;777
26779;777
26780;777
26781;778
26782;778
26783;778
26784;778
26785;778
26786;778
26787;779
26788;779
26789;779
26790;779
26791;779
26792;779
26793;779
26794;779
26795;779
26796;779
26797;779
26798;779
26799;779
26800;779
26801;779
26802;779
26803;780
26804;780
26805;780
26806;781
26807;781
26808;781
26809;782
26810;782
26811;782
26812;783
26813;783
26814;783
26815;783
26816;784
26817;784
26818;784
26819;783
26820;783
26821;782
26822;782
26823;781
26824;780
26825;780
26826;779
26827;778
26828;777
26829;776
26830;776
26831;775
26832;774
26833;773
26834;773
26835;772
26836;772
26837;772
26838;772
26839;772
26840;771
26841;771
26842;770
26843;770
26844;770
26845;769
26846;769
26847;768
26848;768
26849;768
26850;768
26851;767
26852;767
26853;767
26854;766
26855;766
26856;766
26857;766
26858;765
26859;765
26860;765
26861;764
26862;763
26863;763
26864;762
26865;762
26866;761
26867;760
26868;759
26869;759
26870;758
26871;757
26872;757
26873;756
26874;756
26875;755
26876;754
26877;754
26878;754
26879;753
26880;752
26881;752
26882;751
26883;751
26884;750
26885;750
26886;750
26887;749
26888;749
26889;749
26890;749
26891;748
26892;748
26893;748
26894;747
26895;746
26896;746
26897;746
26898;745
26899;745
26900;744
26901;743
26902;743
26903;743
26904;743
26905;743
26906;743
26907;743
26908;743
26909;743
26910;743
26911;742
26912;742
26913;741
26914;740
26915;740
26916;739
26917;739
26918;738
26919;737
26920;735
26921;735
26922;735
26923;734
26924;733
26925;733
26926;732
26927;731
26928;731
26929;730
26930;730
26931;729
26932;728
26933;727
26934;726
26935;726
26936;725
26937;724
26938;724
26939;722
26940;722
26941;721
26942;721
26943;720
26944;720
26945;718
26946;718
26947;717
26948;717
26949;716
26950;715
26951;714
26952;713
26953;713
26954;712
26955;712
26956;711
26957;710
26958;710
26959;710
26960;709
26961;709
26962;708
26963;707
26964;707
26965;706
26966;706
26967;705
26968;704
26969;704
26970;703
26971;702
26972;702
26973;701
26974;701
26975;700
26976;699
26977;698
26978;698
26979;698
26980;697
26981;697
26982;698
26983;697
26984;697
26985;697
26986;697
26987;697
26988;696
26989;696
26990;695
26991;695
26992;695
26993;694
26994;693
26995;693
26996;692
26997;692
26998;691
26999;690
27000;689
27001;689
27002;689
27003;689
27004;689
27005;689
27006;690
27007;690
27008;690
27009;689
27010;689
27011;689
27012;689
27013;688
27014;687
27015;686
27016;686
27017;685
27018;685
27019;685
27020;684
27021;684
27022;684
27023;683
27024;683
27025;682
27026;681
27027;680
27028;679
27029;678
27030;677
27031;677
27032;676
27033;675
27034;675
27035;675
27036;675
27037;675
27038;675
27039;675
27040;676
27041;675
27042;675
27043;675
27044;674
27045;673
27046;672
27047;672
27048;672
27049;672
27050;672
27051;672
27052;672
27053;671
27054;671
27055;670
27056;670
27057;668
27058;667
27059;666
27060;665
27061;664
27062;663
27063;661
27064;660
27065;659
27066;658
27067;657
27068;656
27069;654
27070;653
27071;652
